email,booth,website,bio,fax,phone,name,address 
sabrina.lam@desenio-fabrics.com,Booth no.:  4.1B53,http://www.desenio.com.cn,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Upholstery leather & Soft decoration, Other home textile products, Textiles for hospitality industry",(86) 755 3309 5119,(86) 755 3309 5118,Desenio (Shenzhen) Fabrics Trading Co Ltd,"1-3/F, Building No 15, Shatoujiao Free Trade Zone, No 2015 Shenyan Rd, Shenzhen 518081, China"
3256698110@qq.com,Booth no.:  3K73,,Sun Protection Systems & Accessories,(86) 021 62967907,(86) 021 62967900,"Olit(Shanghai)Co.,Ltd","NO.1318,JIGAO RD.,MINHANG DIST.SHANGHAI"
info@chinarinternational.com,Booth no.:  4.1A69,,"Textile for Household Products, Carpet & Rugs",(91) 120 460 0022,(91) 120 460 0000,Pamposh International,"C-153, Sector-63, Noida, UP 201301, India"
ptmmadurai@gmail.com; marketing@paramounttextiles.co.in,Booth no.:  4.1A14,http://www.paramounttextiles.net,,,  91 45 4942 1770 - 79,Paramount Textile Mills P Ltd,"Post Box 9, Thirali, Thirumangalam, Madurai, Tamil Nadu, India"
mickey@rayri.com,Booth no.:  4.1A03,http://www.rayri.com,Bedding & Towelling,(86) 0573 88360777,(86) 0573 88489888,"Rayri Hometextile(Jiaxing)Co.,Ltd.","No.108 Xiangyun Road.2nd Industry Area,Tongxiang "
372468445@qq.com,Booth no.:  3F110,http://www.green-city.tw,Upholstery Fabrics,(86) 0573 87557977,(86) 0573 87557978,"Red House Fabric Co.,Ltd","Floor 5, Xincheng Road, Xu Village Industrial Park, Haining, Zhejiang, China"
282971005@qq.com,Booth no.:  4.1J70,,Upholstery Fabrics,(86) 0754 88998185,(86) 0754 88998186,"Ruehatin Products Co.Ltd.,Shantou","4th F,Caicuoyang FactoryNo 298 Shanzhang N Rd"
tristan@dianeharrison.co.uk,Booth no.:  4.1C25,http://www.dianeharrison.co.uk,"Other home textile products, Design Artwork, Testing & Certification",(44) 161 428 4400,(44) 161 428 0011,Diane Harrison Designs Ltd,"4 Wood Street, Cheadle SK8 1AQ, United Kingdom"
,Booth no.:  4.1F20,,,,,Diaz (Shanghai) Foreign Trade Co Ltd,"Rm 1910, No 2 Excellent Times Square Lane, 60 Hu Lan Rd (West), Baoshan District, Shanghai 200443, China"
cici@diaz.be,Booth no.:  4.1F20,http://www.dizz.be,"Bedding & Towelling, Materials of bedding (fabrics, yarns etc), Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Upholstery leather & Soft decoration, Other home textile products, Printing & CAD/ CAM/ CIM system",(86) 21 3253 7828,(86) 21 3253 7827,DIAZ Sunprotection NV,"Ruiseleedsesteenweg 3, Tielt B-8700, Belgium"
carrie.chen@tongjie.com.hk,Booth no.:  6.2M20,http://dgqdleather.en.made-in-china.com,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Upholstery leather & Soft decoration, Wall covering products",(86) 0769 85030225,(86) 0769 85587217,"Qian Ding Leather Co.,Ltd "," No.276,Furniture Mainroad, Houjie Town, Dongguan City, Guangdong Province, China. "
243842542@qq.com,Booth no.:  6.2W55,,Upholstery Fabrics,,(86)  15958396226,Qiji Textile,Zhejiangsheng Jiaxingshi Hainingshi Xvcunzheng Yangducun Nanchenjiamen 19hao 
1455695750@qq.com,Booth no.:  3N43,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0532 88129019,(86) 0532 88129019,"Qingdao Embrace Home Supplies Co., Ltd.","Miao road Laoshan District of Qingdao City, No. 10"
burcin.bagci@santeksbrode.com.tr,Booth no.:  4.1H55,http://www.santeksbrode.com.tr,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Upholstery leather & Soft decoration",(90) 282 681 8432,(90) 282 681 8431,Santeks Iplik Ve Brode A S,"Turkgucu Koyu Yolu, 2 KM, Corlu, Tekirdag 59850, Turkey"
akathuria@sara-intl.com,Booth no.:  4.1B25,http://www.saratextiles.com,"Bedding & Towelling, Terry & toweling products & bath mats, Other home textile products, Textiles for hospitality industry",  91 120 466 7299,  91 99 7110 3363,Sara Textiles Ltd,"B-8, Sector 4, Noida 201301, India"
1913828952@qq.com,Booth no.:  3J54,http://www.aoshilin.com,"Sun Protection Systems & Accessories, Sun protection systems (sunshade, roman, venetian blind)",(86) 0574 63699238,(86) 0574 63699600," Ningbo Aoshilin Textile Co.,Ltd.","Qiaotou Industrial Development Zone, Riwang Road, Cixi, Zhejiang"
2147317518@qq.com,Booth no.:  3H64,,"Sun Protection Systems & Accessories, Sun protection systems (sunshade, roman, venetian blind), Sun protection accessories (curtain track, rod & motor)",(86)  82691589,(86)  18126168269,"Ningbo Grand Home Products Co., Ltd.","No. 239, North Garden Road, Taoyuan street, Ninghai County, Ningbo, Zhejiang"
manager@nbliantuo.com,Booth no.:  4.1C96,http://www.nbliantuo.en.com,,(86) 574 6308 5599,(86) 574  6308 5789,Ningbo LianTuo Textile Co Ltd,"Rm 1501-05, Langmu Bldg, Cixi City, 315300, China"
prem@designcol.com,Booth no.:  4.1B69,http://www.designcol.com,"Bedding & Towelling, Materials of bedding (fabrics, yarns etc), Cushion, Sun Protection Systems & Accessories, Textile for smart home, Textile for Household Products, Carpet & Rugs",(91) 180 401 7525,(91) 180 401 7525,Design Collection,"Purewal Colony Near Guru Nanak Pura, Assandh Rd, Panipat 132103, India"
andyzhu@pengwangtex.com,Booth no.:  3Q31,http://www.pengwangtex.com,"Upholstery Fabrics, Upholstery leather & Soft decoration",(86)  63525066,(86)  13771685407,Peng Wang Weaving Factory,"ZHUANG PING ECONOMIC DEVELOPMENT ZONE,SHENGZE TOWN"
nabil.tazi@pif-textile.com,Booth no.:  4.1C41,http://www.pif-textile.com,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Upholstery leather & Soft decoration, Sun Protection Systems & Accessories, Textile for smart home, Textile for Household Products, Wall covering products, Other home textile products, Machinery for Home Textile (Digital printing, sewing machine), Textiles for hospitality industry",(212) 522 354 986,(212) 522 350 237,PIF,"5, Chemin des Giroflees, Beau Site Ain Sebaa, Casablanca Morocco"
pdexcilmumbai@gmail.com,Booth no.:  4.1H25,http://www.pdexcil.org,,(22)  2850 4146,(22)  2850 2050 / 60,Powerloom Development and Export Promotion Council,"GC-2, Ground Floor,  Gundecha Onclave, Kherani Rd, Saki Naka, Andheri (East), Mumbai 400 072, India"
jack@rgxd.com,Booth no.:  6.2M21,http://www.rgxd.com,"Bedding products (bed linen, blanket, bedspread), Terry & toweling products & bath mats, Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Upholstery leather & Soft decoration, Wall covering products, Wall covering products, Carpet & Rugs",(86) 0513 88561142,(86) 0513 88561998,"Rugao City Xidong Yarn-Dyed Co.,Ltd",86 DINGBEI ROAD DINGYAN TOWN RUGAO CITY JIANGSU PROVINCE CHIAN
txrytex@163.com,Booth no.:  6.2N40,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0573 87569815,(86) 0573 87569815,Runyang Household Textile Tongxiang.Zhejiang,QVJIABANG LNDUSTRY 6# ZHOUQUAN TONXIANG.ZHEJIANG
,Booth no.:  4.1F97,,,,,Digitex USA LLC,"Suite No 1907, 1407 Broadway, New York 10018, USA"
export@dina-vanelli.com,Booth no.:  4.1G41,http://www.vanelli.com.tr,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(90) 224 243 5505,(90) 224 242 7070,Dina/ Vanelli Tekstil Sanayi Ticaret A S,"OSB Gri Cadde 2, Sokak No 12, Nilufer, Bursa 16140, Turkey"
397191320@qqcom,Booth no.:  3C52,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 84297116,(86) 0575 85674116,Dingshangmingjiayouxiangongsi,shaoxingzhejiang
chrilea@pillowmachinery.com,Booth no.:  4.1C16,http://www.pillowmachinery.com,,(86) 532 8813 5198,(86) 532 8813 5197,Qingdao Lion Machinery Co Ltd,"Xianghai Rd, Huangdao District, Qingdao, Shandong 266400, China"
bessieguo@mirtostextiles.com,Booth no.:  4.1C30,http://www.mirtoshmeware.com,"Bedding & Towelling, Bedding products (bed linen, blanket, bedspread), Materials of bedding (fabrics, yarns etc), Cushion, Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 532 6606 6572,(86) 532 8592 9808,Qingdao Mirtos Homeware Corp Ltd,"408, No 89 Hong Kong Middle Rd, Qingdao China"
sasexports@gmail.com,Booth no.:  4.1A70,,"Bedding & Towelling, Terry & toweling products & bath mats, Textile for Household Products, Carpet & Rugs",,  91 99 9193 1575,SAS Exports,"Village Sondhapur, after crossing both Canals, Jatal Rd, Haryana 132103, India"
saudemont@orange.fr,Booth no.:  4.1A36,http://www.saudemont-designs.com,"Bedding & Towelling, Materials of bedding (fabrics, yarns etc), Textile for Household Products, Wall covering products, Other home textile products, Design Artwork, Testing & Certification",,  33 676 686 804 / 135 0162 8015,Saudemont Designs,"45, Square de la Mare Gaudry, Compiegne 60200, France"
68172131@qq.com,Booth no.:  5.2C37,,Upholstery Fabrics,(86) 0573 87556568,(86) 0573 87556568,Scandina Textile  Zhejiang  Co.Ltd,changhe road NO.118  changantown haining zhejiang china
379496828@qq.com,Booth no.:  3F40,http://www.lyka.cn,"Carpet & Rugs, Other home textile products",(86) 0574 88075111,(86) 0574 88075555,Ningbo Lihua Home Furnishing Products Co. Ltd.,  Zhejiang city of Ningbo province Yinzhou District Jiang Town Industrial Zone Maoshan Lihua Home Fu
jerrywong@eczhenfei.com,Booth no.:  3F52,http://www.eczhenfei.com,Sun Protection Systems & Accessories,(86) 0574 62288959,(86) 0574 62288913,"Ningbo Zhenfei Decorated Curtain Co.,Ltd","No.13 Xinyang Road,Ditang Industrial Garden,Yuyao City"
nix-co@bridge.ocn.ne.jp,Booth no.:  4.1C35,http://www.nix-kyoto.com,"Other home textile products, Design Artwork, Testing & Certification",(81) 75 341 8285,(81) 75 341 8287,NIX Co Ltd,"701, Tokan Gojo Karasuma Castle, 580 Fukakusa-Cho, Gojo-Agaru, Higashinotoin-Dori, Shimogyo-Ku, Kyoto 600-8408, Japan"
niki.zhang@prestigious.co.uk,Booth no.:  5.1F08,http://www.prestigious.co.uk,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Textile for Household Products, Wall covering products",(86) 513 8011 6788,(86) 513 8011 5021,Prestigious Textiles (Shanghai) Ltd,"No 1693 Xinghu Rd, Jiangsu 226009, China"
lucyliufinelace@hotmail.com,Booth no.:  4.1F18,,"Bedding & Towelling, Cushion, Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Upholstery leather & Soft decoration, Other home textile products, Machinery for Home Textile (Digital printing, sewing machine)",,  64 212 366 158 / 86 136 0645 0912,Pretty World,"12 Elizabeth Pl, Mairangi Bay, Auckland New Zealand"
distribution@publish-for.com,Booth no.:  4.1A33,http://www.fashionfocusmag.com,"Other home textile products, Publication",,  39 392 938 9765,Publish for Srl,"Via Montenero 4/2A, Bologna 40131, Italy"
kittywhmm@hotmail.com,Booth no.:  4.1F61,,"Bedding & Towelling, Materials of bedding (fabrics, yarns etc), Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Upholstery leather & Soft decoration",(86) 512 6326 8555,(86) 512 6326 8999,Ruyiwu Homedecor Co Ltd,"Huayuan, Xincun, Tanqiu,  Shengze Town, Wujiang District, Suzhou, Jiangsu 215227, China"
info@safetex.cn,Booth no.:  5.1F56,,Upholstery Fabrics,(86) 0571 89176683 ,(86) 0571 89176731 ,Safetex Mills Hangzhou,"No.38,Huaning Road,Yuhang Economic and Deveolpment Area,Hangzhou,P.R.China "
pengdaarts@163169.net,Booth no.:  3N33,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0532 82505618,(86) 0532 82523079,"Qingdao Pengda Arts & Crafts Co., Ltd","16TIANSHAN 2ND, JIMO DISTRICT, QINGDAO, CHIAN"
jocelyn@tourtex.net,Booth no.:  4.1A02,,Bedding & Towelling,(86) 532 66775096,(86) 532 66775059,"Qingdao Tourtex Co.,Ltd.","Rm 1907, Block A, Central Int'l Plaza, No.19, 2nd Zhangzhou Rd, "
raghuchary18@gmail.com,Booth no.:  4.1A57,,"Bedding & Towelling, Cushion, Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Sun Protection Systems & Accessories, Textile for smart home, Textile for Household Products, Decorative paintings, mirrors & frames, Ratten-weaved products/ Wooden handicrafts",,  91 22 2414 3085,Raghunath,"10 Bhiwandiwala Bldg, L N Rd, Matunga, Mumbai 400019, India"
lch8292387@163.com,Booth no.:  6.2P59,http://www.sdlichangtex.com,Bedding & Towelling,(86) 054 38292387,(86) 054 38292387,"Shandong Lichang Textile Science And Technology Co.,Ltd.","No.1,Gongye2 Road, Economic Development Zone, Yangxin County,Shandong,P.R.China"
joeychinatextile@163.com,Booth no.:  4.1A58,http://www.qihuangtex.com,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 512 6309 9857,(86) 512 6398 2789,Shang Hai Qihuang Textile Co Ltd,"Rm 307 Jinshili Bldg, No 8 Shengtan Rd, Shengze Town, Wujiang City  , Jiangsu 215228, China"
651532160@qq.com,Booth no.:  6.1F26,,Upholstery Fabrics,(86) 0571 89191444,(86) 0571 89195792,"Novatex(Hangzhou)Textile Co.,Ltd  ","No.35,TangKangRoad,Chongxian Town,Yuhang District,Hangzhou,Zhejiang,China"
510480268@qq.com,Booth no.:  3H46,http://www.sakura-stitch.com,Other home textile products,(86) 0512 36627956,(86) 0512 57052232,"Sakura-Stitch Garment Machineries Co., Ltd.","58 Xinhua Road, Dianshanhu, Kunshan "
dave@sandyhome.com.cn,Booth no.:  3F29,http://www.sandyhome.com.cn,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Sun protection systems (sunshade, roman, venetian blind)",(86) 0512 63656860,(86) 0512 63656860,"Sandy Home Co ., Ltd",No.1568Yuanqu RoadShengze TownSuzhou CityJiangsu Province.
724483636@QQ.com,Booth no.:  6.2A93,,Upholstery Fabrics,(86) 0573 87996215,(86) 0573 87996215,"Shanghai Buying Network Technology Co., Ltd","Room 218,Unit 38,No.2049 ,Pujin RD 38,Shanghai"
2485586877@qq.com,Booth no.:  3F92,,Textile for Household Products,(86) 0592 2231238,(86) 0592 2231238,"Raphe (Xiamen) Automation Technology Co., Ltd","Xiamen huli district five yuan bay mokpo hengan international center, 1001"
gracezhang1969@hotmail.com,Booth no.:  6.2K09,,"Upholstery Fabrics, Upholstery leather & Soft decoration",(86) 021 58570429,(86) 021 58394799,"Shanghai  J&H;  Industrial  Co., Ltd","1 F, OFFICE BUILDING,200 SUNXIN RD., PUDONG,  SHANGHAI 201203,CHINA"
627197115@qq.com,Booth no.:  3F54,http://www.bokosh.cn,"Sun Protection Systems & Accessories, Sun protection systems (sunshade, roman, venetian blind), Sun protection accessories (curtain track, rod & motor), Textile for smart home",(86) 021 33514741,(86) 021 33514740,"Shanghai Boko Sunshade Technology Co.,Ltd. ","Jiangqiao town, jiading district, Shanghai wu du road 698"
534466191@qq.com,Booth no.:  5.1C18,http://www.curstorm.com,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 029 85350029,(86) 029 86619062,"Shanghai Carest Dragon Art Furniture Co., Ltd",Shaanxi xi an beilin east road no. 81 friendship 
fortunetextile_lisa@aliyun.com,Booth no.:  6.2M03,http://www.fortunetex.cn,"Upholstery Fabrics, Upholstery leather & Soft decoration, Wall covering products",(86) 021 36398919,(86) 021 36398918,"Shanghai Fortune Textile Co.,Ltd.","ROOM 419,CENTRAL ENTERPRISE CENTRE,NO.2993 GONGHEXIN ROAD,"
nisha@freetex.cn,Booth no.:  6.2M13,http://www.richleather.com.cn,"Upholstery Fabrics, Upholstery leather & Soft decoration",(86) 021 64706235,(86) 021 32098522,"Shanghai Free Textile Co.,Ltd","Rm. 612, building #1, xindong zhiye Mansion,  "
1589410051@qq.com,Booth no.:  3N13,,"Materials of bedding (fabrics, yarns etc), Accessories",(86) 021 60493216,(86) 021 60493216,"Shanghai Nest Home Supplies Co., Ltd.",u4e0au6d77u5e02u666eu9640u533au957fu5bffu8def699u53f7
1184354656@qq.com,Booth no.:  4.1H30,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Accessories, Home textile accessories (tassels, trimmings, zipper etc)",(86) 574 8848 3528,(86) 574 8856 3498,Shantou Qilong Home Fabric Co Ltd,"BD4, Jinsha, Huodong Rd, North Railway Station, Longhu District, Shanyou, Guangzhou 515000, China"
bolan@bolantextile.com,Booth no.:  6.2P25,http://www.bolantextile.com,"Textile for Household Products, Carpet & Rugs, Table & kitchen linens",(86) 0575 88036555,(86) 0575 88132222,"Shaoxing Bolan Home Textile Co.,Ltd","NO.9 Tanggong Rd,Paojiang Industrial district,"
victoria.zhou@cjinternationalltd.net,Booth no.:  3F93,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products), Table & kitchen linens",(86) 021 64019750,(86) 021 52238157,"Shaoxing Dingzun Textile Co.,Ltd",Room 1303 textile Building Keqiao District shaoxing city
362652147@qq.com,Booth no.:  3N27,http://haoshi88.1688.com,Accessories,(86) 021 60446525,(86) 021 60446525,"Shanghai Good World Textile Printing Co., Ltd",Shanghai pudong new area of horizontal paper town yasuhiro miyata road 515
jonathan@sh-honour.com.cn,Booth no.:  4.1A09,,Bedding & Towelling,(86) 021 68551110-8022,(86) 021 68551110-8008,"Shanghai Honour Industry Co., Ltd","18/F, Block A, Huanqiu Plaza, No. 18, Taolin Road, Pudong District, Shanghai 200135, China"
390291346@qq.com,Booth no.:  3G51,,Sun Protection Systems & Accessories,(86) 021 57402702,(86) 021 57402709,"Shanghai Huajing Sun-Shading Equipment Manufacture Co.,Ltd ",#15Lane 2058Daye highwayFengXianShanghaiChina
13761712858@163.com,Booth no.:  3N47,http://www.apcurtain.com,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 021 61403917,(86) 021 61403916,"Shanghai Qisheng Textile Co.,Ltd",Rm 8F-A Cao Yang Economy&Commerce; Building NO.427 
ss1994a@163.com,Booth no.:  3F86,,Other home textile products,(86) 021 57366092,(86) 021 57366093,"Shanghai Taile Industrial Co.,Ltd","No.136,Caoli Road,Xingta Industry Zone,Fengjing Town, "
fujianhehe@163.com,Booth no.:  6.2P43,,"Upholstery Fabrics, Curtain, window screening products (fabrics & fine products)",(86) 0575 88035335,(86) 0575 88038984,"Shao Xing Yue Feng Textile Co.,Ltd",Hehu Village Doumen Town Shaoxing City Zhejiang 
810529191@qq.com,Booth no.:  3A64,,Upholstery Fabrics,(86) 0575 85688709,(86) 0575 85688708,"Shaoxing  Keqiao  Swella  Trading Co.,Ltd ","ROOM 2101,EAST BUILDING ,XINGYUE ROAD,NO.1475,"
1015393074@qq.com,Booth no.:  6.2M71,,Upholstery Fabrics,(86) 0575 84126391,(86) 0575 84125063,Shaoxing  Manzun  Textile Co;Ltd,"NO.8051BUILDING, YONGTONG GUOMAO CENTER,QIANQING TOWN,KEQIAO DISTRICT,SHAOXING CITY"
chaerstextile@139.com,Booth no.:  6.2P47,,"Curtain, window screening products (fabrics & fine products), Sun protection systems (sunshade, roman, venetian blind), Textile for Household Products, Other decorative products",(86) 0575 88777788,(86) 0575 88777706,"Shaoxing Chaers Textile Co.,Ltd ","Rm 505-2,7 Blog, Guomao Center (South),No 1475"
